participantId,format,quiz_key,correct_answer,user_final_answer,correct,num_wrong_attempts,all_wrong_attempts_list,all_wrong_attempts_frequency,wrong_choice_distribution,wrong_choice_count
637d8ca00150ac6e71a34ec9,yaml,tutorial-yaml-part2,"['B', 'C', 'D']","['C', 'D', 'B']",1,0,[],{},{},0
67cb01a82dda2577eb6ee320,json,tutorial-json-part1,['B'],['B'],1,2,"[['A', 'B', 'C'], ['B', 'C']]","{'A': 1, 'B': 2, 'C': 2}","{'A': 1, 'C': 2}",3
67cb01a82dda2577eb6ee320,json,tutorial-json-part2,['D'],['D'],1,1,[['B']],{'B': 1},{'B': 1},1
67e17bac09359e09118892b4,json5,tutorial-json5-part1,['D'],['D'],1,4,"[['A'], ['C'], ['C'], ['B']]","{'A': 1, 'C': 2, 'B': 1}","{'A': 1, 'C': 2, 'B': 1}",4
67e17bac09359e09118892b4,json5,tutorial-json5-part2,"['A', 'B', 'C', 'D']","['C', 'B', 'A', 'D']",1,0,[],{},{},0
6606b31155457e4f162ecf5a,json5,tutorial-json5-part1,['D'],['D'],1,4,"[['A', 'B', 'C', 'D'], ['A'], ['B'], ['C']]","{'A': 2, 'B': 2, 'C': 2, 'D': 1}","{'A': 2, 'B': 2, 'C': 2}",6
6606b31155457e4f162ecf5a,json5,tutorial-json5-part2,"['A', 'B', 'C', 'D']","['A', 'B', 'C', 'D']",1,1,[['D']],{'D': 1},{},0
63e5b3e89a3823139cb9d35e,toml,tutorial-toml-part1,"['B', 'D']","['B', 'D']",1,1,"[['B', 'C', 'D']]","{'B': 1, 'C': 1, 'D': 1}",{'C': 1},1
63e5b3e89a3823139cb9d35e,toml,tutorial-toml-part2,"['A', 'B', 'D']","['A', 'B', 'D']",1,0,[],{},{},0
66bb6b7e0ccbed81f3ed30a8,xml,tutorial-xml-part1,"['A', 'B']","['A', 'B']",1,1,"[['A', 'B', 'D']]","{'A': 1, 'B': 1, 'D': 1}",{'D': 1},1
66bb6b7e0ccbed81f3ed30a8,xml,tutorial-xml-part2,"['B', 'D']","['B', 'D']",1,4,"[['A', 'B'], ['A'], ['B'], ['B', 'C']]","{'A': 2, 'B': 3, 'C': 1}","{'A': 2, 'C': 1}",3
6753746b1f8827e2bd586bf0,xml,tutorial-xml-part1,"['A', 'B']","['A', 'B']",1,0,[],{},{},0
6753746b1f8827e2bd586bf0,xml,tutorial-xml-part2,"['B', 'D']","['D', 'B']",1,3,"[['A'], ['B', 'C'], ['C', 'D']]","{'A': 1, 'B': 1, 'C': 2, 'D': 1}","{'A': 1, 'C': 2}",3
67cd944859dabbd1d4552d39,json,tutorial-json-part1,['B'],['C'],0,5,"[['C'], ['A'], ['A'], ['A'], ['C']]","{'C': 2, 'A': 3}","{'C': 2, 'A': 3}",5
67cd944859dabbd1d4552d39,json,tutorial-json-part2,['D'],['D'],1,2,"[['A'], ['A', 'D']]","{'A': 2, 'D': 1}",{'A': 2},2
57c357770e6a1f00015f6038,json,tutorial-json-part1,['B'],['B'],1,1,"[['B', 'C']]","{'B': 1, 'C': 1}",{'C': 1},1
57c357770e6a1f00015f6038,json,tutorial-json-part2,['D'],['D'],1,0,[],{},{},0
67d188bcc201cc08eac23f92,json5,tutorial-json5-part1,['D'],"['B', 'D', 'C']",0,5,"[['A', 'B', 'C', 'D'], ['A', 'B', 'C', 'D'], ['B'], ['A', 'B', 'C'], ['B', 'D', 'C']]","{'A': 3, 'B': 5, 'C': 4, 'D': 3}","{'A': 3, 'B': 5, 'C': 4}",12
67d188bcc201cc08eac23f92,json5,tutorial-json5-part2,"['A', 'B', 'C', 'D']","['D', 'C', 'B', 'A']",1,3,"[['D'], ['D', 'B'], ['D', 'C', 'B']]","{'D': 3, 'B': 2, 'C': 1}",{},0
67f3619e16d4ca195fbd1bd0,yaml,tutorial-yaml-part1,"['B', 'C', 'D']","['B', 'D', 'C']",1,3,"[['A', 'B', 'C', 'D'], ['B'], ['B', 'D']]","{'A': 1, 'B': 3, 'C': 1, 'D': 2}",{'A': 1},1
67f3619e16d4ca195fbd1bd0,yaml,tutorial-yaml-part2,"['B', 'C', 'D']","['B', 'C', 'D']",1,0,[],{},{},0
66781db404eab5e142f849d9,jsonc,tutorial-jsonc-part1,['B'],"['B', 'C']",0,5,"[['C'], ['A', 'C', 'B', 'D'], ['A', 'B', 'D'], ['A', 'B', 'C'], ['B', 'C']]","{'C': 4, 'A': 3, 'B': 4, 'D': 2}","{'C': 4, 'A': 3, 'D': 2}",9
66781db404eab5e142f849d9,jsonc,tutorial-jsonc-part2,"['A', 'B', 'C', 'D']","['B', 'D', 'C', 'A']",1,3,"[['B'], ['B', 'D'], ['B', 'D', 'C']]","{'B': 3, 'D': 2, 'C': 1}",{},0
667c2175b570aa694ce2f63c,toml,tutorial-toml-part1,"['B', 'D']","['D', 'B']",1,4,"[['A', 'C', 'D'], ['C', 'D'], ['C', 'D'], ['D']]","{'A': 1, 'C': 3, 'D': 4}","{'A': 1, 'C': 3}",4
667c2175b570aa694ce2f63c,toml,tutorial-toml-part2,"['A', 'B', 'D']","['A', 'D', 'B']",1,4,"[['A', 'D'], ['A', 'B'], ['A'], ['A', 'D']]","{'A': 4, 'D': 2, 'B': 1}",{},0
67d1283c8f6169900d0072d2,yaml,tutorial-yaml-part1,"['B', 'C', 'D']","['C', 'B', 'D']",1,3,"[['A', 'B', 'C'], ['A', 'B', 'C', 'D'], ['A']]","{'A': 3, 'B': 2, 'C': 2, 'D': 1}",{'A': 3},3
67d1283c8f6169900d0072d2,yaml,tutorial-yaml-part2,"['B', 'C', 'D']","['D', 'C', 'B']",1,5,"[['B', 'A', 'C'], ['B', 'A', 'C', 'D'], ['B', 'A', 'C'], ['B', 'A', 'D'], ['A', 'D', 'C']]","{'B': 4, 'A': 5, 'C': 4, 'D': 3}",{'A': 5},5
5f29eff59714081a3594a331,json,tutorial-json-part1,['B'],['B'],1,2,"[['A', 'B'], ['A']]","{'A': 2, 'B': 1}",{'A': 2},2
5f29eff59714081a3594a331,json,tutorial-json-part2,['D'],['D'],1,0,[],{},{},0
65be552ceed6a0595fa1feb5,json,tutorial-json-part1,['B'],['B'],1,0,[],{},{},0
65be552ceed6a0595fa1feb5,json,tutorial-json-part2,['D'],['D'],1,4,"[['A', 'B', 'C', 'D'], ['C'], ['A'], ['B']]","{'A': 2, 'B': 2, 'C': 2, 'D': 1}","{'A': 2, 'B': 2, 'C': 2}",6
6577a27da9f5297d49f38e6f,hjson,tutorial-hjson-part1,"['A', 'C']","['C', 'A']",1,2,"[['C', 'D'], ['B', 'C']]","{'C': 2, 'D': 1, 'B': 1}","{'D': 1, 'B': 1}",2
6577a27da9f5297d49f38e6f,hjson,tutorial-hjson-part2,"['A', 'B', 'C', 'D']","['D', 'C', 'A', 'B']",1,3,"[['A', 'D'], ['D', 'B'], ['D', 'C']]","{'A': 1, 'D': 3, 'B': 1, 'C': 1}",{},0
67eefd0739d752c54dd52686,toml,tutorial-toml-part1,"['B', 'D']","['B', 'C']",0,5,"[['A', 'B', 'C', 'D'], ['A', 'B', 'C', 'D'], ['A', 'B'], ['A'], ['B', 'C']]","{'A': 4, 'B': 4, 'C': 3, 'D': 2}","{'A': 4, 'C': 3}",7
67eefd0739d752c54dd52686,toml,tutorial-toml-part2,"['A', 'B', 'D']","['C', 'B', 'D']",0,5,"[['C', 'A'], ['C', 'B', 'D'], ['C', 'B', 'D'], ['C', 'B', 'D'], ['C', 'B', 'D']]","{'C': 5, 'A': 1, 'B': 4, 'D': 4}",{'C': 5},5
67e12acb51605ac16c227598,jsonc,tutorial-jsonc-part1,['B'],['B'],1,3,"[['A'], ['C'], ['C', 'D']]","{'A': 1, 'C': 2, 'D': 1}","{'A': 1, 'C': 2, 'D': 1}",4
67e12acb51605ac16c227598,jsonc,tutorial-jsonc-part2,"['A', 'B', 'C', 'D']","['C', 'B', 'A', 'D']",1,5,"[['A'], ['B'], ['D'], ['C'], ['C']]","{'A': 1, 'B': 1, 'D': 1, 'C': 2}",{},0
67d9788747176969d8d0fa1d,hjson,tutorial-hjson-part1,"['A', 'C']","['C', 'A']",1,2,"[['A', 'C', 'D'], ['C', 'D']]","{'A': 1, 'C': 2, 'D': 2}",{'D': 2},2
67d9788747176969d8d0fa1d,hjson,tutorial-hjson-part2,"['A', 'B', 'C', 'D']","['C', 'D', 'B', 'A']",1,1,"[['C', 'D']]","{'C': 1, 'D': 1}",{},0
669a84e18da4349ece0ea67c,xml,tutorial-xml-part1,"['A', 'B']","['A', 'B']",1,1,[['A']],{'A': 1},{},0
669a84e18da4349ece0ea67c,xml,tutorial-xml-part2,"['B', 'D']",['A'],0,5,"[['A', 'D'], ['A', 'C'], ['C', 'B'], ['C', 'D'], ['A']]","{'A': 3, 'D': 2, 'C': 3, 'B': 1}","{'A': 3, 'C': 3}",6
67d548b5aa5737666a77a6d2,json5,tutorial-json5-part1,['D'],['D'],1,3,"[['B', 'A'], ['B'], ['B', 'D']]","{'B': 3, 'A': 1, 'D': 1}","{'B': 3, 'A': 1}",4
67d548b5aa5737666a77a6d2,json5,tutorial-json5-part2,"['A', 'B', 'C', 'D']",['B'],0,5,"[['A'], ['D'], ['C'], ['B'], ['B']]","{'A': 1, 'D': 1, 'C': 1, 'B': 2}",{},0
67ab57e88fd0774428bd1f32,xml,tutorial-xml-part1,"['A', 'B']","['A', 'B']",1,1,[['A']],{'A': 1},{},0
67ab57e88fd0774428bd1f32,xml,tutorial-xml-part2,"['B', 'D']","['B', 'D']",1,2,"[['A', 'B', 'C', 'D'], ['A', 'C']]","{'A': 2, 'B': 1, 'C': 2, 'D': 1}","{'A': 2, 'C': 2}",4
667983594f7d5d70a78c6e5a,json,tutorial-json-part1,['B'],['B'],1,3,"[['A'], ['A', 'B'], ['A']]","{'A': 3, 'B': 1}",{'A': 3},3
667983594f7d5d70a78c6e5a,json,tutorial-json-part2,['D'],['D'],1,3,"[['C'], ['B'], ['B']]","{'C': 1, 'B': 2}","{'C': 1, 'B': 2}",3
67f913a9b5c79e960807c7e3,yaml,tutorial-yaml-part1,"['B', 'C', 'D']","['B', 'C', 'D']",1,1,"[['A', 'B', 'C', 'D']]","{'A': 1, 'B': 1, 'C': 1, 'D': 1}",{'A': 1},1
67f913a9b5c79e960807c7e3,yaml,tutorial-yaml-part2,"['B', 'C', 'D']","['B', 'C', 'D']",1,1,"[['A', 'B', 'C']]","{'A': 1, 'B': 1, 'C': 1}",{'A': 1},1
672003022f1b667a20157c45,yaml,tutorial-yaml-part1,"['B', 'C', 'D']","['A', 'C', 'D', 'B']",0,5,"[['A'], ['A', 'C', 'D'], ['A', 'C', 'B'], ['A', 'C', 'D'], ['A', 'C', 'D', 'B']]","{'A': 5, 'C': 4, 'D': 3, 'B': 2}",{'A': 5},5
672003022f1b667a20157c45,yaml,tutorial-yaml-part2,"['B', 'C', 'D']","['C', 'D', 'B']",1,2,"[['C', 'D'], ['C', 'D', 'A']]","{'C': 2, 'D': 2, 'A': 1}",{'A': 1},1
671b65fe04c301eb14263ba5,toml,tutorial-toml-part1,"['B', 'D']","['D', 'B']",1,5,"[['C', 'D'], ['C', 'B'], ['C'], ['D', 'A'], ['D']]","{'C': 3, 'D': 3, 'B': 1, 'A': 1}","{'C': 3, 'A': 1}",4
671b65fe04c301eb14263ba5,toml,tutorial-toml-part2,"['A', 'B', 'D']","['D', 'A', 'B']",1,2,"[['D'], ['D', 'A']]","{'D': 2, 'A': 1}",{},0
6787d648d7b1963c661f9443,json5,tutorial-json5-part1,['D'],['D'],1,5,"[['B'], ['C'], ['C'], ['C'], ['C', 'D']]","{'B': 1, 'C': 4, 'D': 1}","{'B': 1, 'C': 4}",5
6787d648d7b1963c661f9443,json5,tutorial-json5-part2,"['A', 'B', 'C', 'D']","['A', 'B', 'D', 'C']",1,0,[],{},{},0
66a9285501ac98053902d481,toml,tutorial-toml-part1,"['B', 'D']","['D', 'B']",1,0,[],{},{},0
66a9285501ac98053902d481,toml,tutorial-toml-part2,"['A', 'B', 'D']","['A', 'B', 'D']",1,1,"[['A', 'B']]","{'A': 1, 'B': 1}",{},0
66a662a0a709312db9de01f2,jsonc,tutorial-jsonc-part1,['B'],"['D', 'B']",0,5,"[['A', 'B'], ['A', 'C'], ['A', 'D'], ['A', 'D'], ['D', 'B']]","{'A': 4, 'B': 2, 'C': 1, 'D': 3}","{'A': 4, 'C': 1, 'D': 3}",8
66a662a0a709312db9de01f2,jsonc,tutorial-jsonc-part2,"['A', 'B', 'C', 'D']",['D'],0,5,"[['A', 'B'], ['A', 'C'], ['A', 'C'], ['C'], ['D']]","{'A': 3, 'B': 1, 'C': 3, 'D': 1}",{},0
66b246951b9aefec80b7158a,json,tutorial-json-part1,['B'],['B'],1,2,"[['D', 'A', 'B'], ['D']]","{'D': 2, 'A': 1, 'B': 1}","{'D': 2, 'A': 1}",3
66b246951b9aefec80b7158a,json,tutorial-json-part2,['D'],['D'],1,1,"[['A', 'D']]","{'A': 1, 'D': 1}",{'A': 1},1
5d766978f47e6200019a2acf,yaml,tutorial-yaml-part1,"['B', 'C', 'D']","['D', 'C', 'B']",1,1,"[['D', 'C', 'B', 'A']]","{'D': 1, 'C': 1, 'B': 1, 'A': 1}",{'A': 1},1
5d766978f47e6200019a2acf,yaml,tutorial-yaml-part2,"['B', 'C', 'D']","['B', 'C', 'D']",1,1,[['B']],{'B': 1},{},0
677d32c679491be18090225b,xml,tutorial-xml-part1,"['A', 'B']","['A', 'B']",1,3,"[['A', 'B', 'C', 'D'], ['A', 'B', 'C', 'D'], ['A', 'B', 'C']]","{'A': 3, 'B': 3, 'C': 3, 'D': 2}","{'C': 3, 'D': 2}",5
677d32c679491be18090225b,xml,tutorial-xml-part2,"['B', 'D']","['D', 'B']",1,3,"[['D'], ['D', 'C'], ['D', 'A']]","{'D': 3, 'C': 1, 'A': 1}","{'C': 1, 'A': 1}",2
67d163e7b7bcc1e9718e01da,json5,tutorial-json5-part1,['D'],['D'],1,2,"[['C', 'D'], ['C']]","{'C': 2, 'D': 1}",{'C': 2},2
67d163e7b7bcc1e9718e01da,json5,tutorial-json5-part2,"['A', 'B', 'C', 'D']","['A', 'B', 'C', 'D']",1,0,[],{},{},0
665c5d94303fdf202ac9ded0,toml,tutorial-toml-part1,"['B', 'D']","['D', 'B']",1,2,"[['A', 'B', 'D'], ['A', 'D']]","{'A': 2, 'B': 1, 'D': 2}",{'A': 2},2
665c5d94303fdf202ac9ded0,toml,tutorial-toml-part2,"['A', 'B', 'D']","['B', 'A', 'D']",1,2,"[['B', 'C', 'A'], ['B', 'C', 'A', 'D']]","{'B': 2, 'C': 2, 'A': 2, 'D': 1}",{'C': 2},2
67ab650c320eccf6141d4010,jsonc,tutorial-jsonc-part1,['B'],['B'],1,1,"[['B', 'D']]","{'B': 1, 'D': 1}",{'D': 1},1
67ab650c320eccf6141d4010,jsonc,tutorial-jsonc-part2,"['A', 'B', 'C', 'D']",['A'],0,5,"[['C'], ['B'], ['B'], ['D'], ['A']]","{'C': 1, 'B': 2, 'D': 1, 'A': 1}",{},0
65fad673a546ab14baf2f8d3,json5,tutorial-json5-part1,['D'],['D'],1,2,"[['A', 'D'], ['A']]","{'A': 2, 'D': 1}",{'A': 2},2
65fad673a546ab14baf2f8d3,json5,tutorial-json5-part2,"['A', 'B', 'C', 'D']","['B', 'C', 'D', 'A']",1,0,[],{},{},0
67f1c7bd6f1c4a3d8deae02f,toml,tutorial-toml-part1,"['B', 'D']","['B', 'D']",1,0,[],{},{},0
67f1c7bd6f1c4a3d8deae02f,toml,tutorial-toml-part2,"['A', 'B', 'D']","['A', 'B', 'D']",1,0,[],{},{},0
67adb27bd5f5776fcb16da62,hjson,tutorial-hjson-part1,"['A', 'C']","['A', 'C']",1,3,"[['A', 'B'], ['B', 'D'], ['B', 'D']]","{'A': 1, 'B': 3, 'D': 2}","{'B': 3, 'D': 2}",5
67adb27bd5f5776fcb16da62,hjson,tutorial-hjson-part2,"['A', 'B', 'C', 'D']","['D', 'C', 'B', 'A']",1,1,"[['D', 'C']]","{'D': 1, 'C': 1}",{},0
6675c40cdc52b37294f0514e,hjson,tutorial-hjson-part1,"['A', 'C']","['D', 'C']",0,5,"[['C'], ['C', 'B'], ['C', 'A', 'D'], ['A', 'D'], ['D', 'C']]","{'C': 4, 'B': 1, 'A': 2, 'D': 3}","{'B': 1, 'D': 3}",4
6675c40cdc52b37294f0514e,hjson,tutorial-hjson-part2,"['A', 'B', 'C', 'D']","['C', 'A', 'B', 'D']",1,1,"[['C', 'A']]","{'C': 1, 'A': 1}",{},0
